KEGG_Drug_ID,CanSmiles,class_index
D00339,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC#CI,3
D00340,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,2
D00341,C(=O)(N)NO,7
D00343,C1CN(P(=O)(OC1)NCCCl)CCCl,7
D00345,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,2
D00346,C1=CN=CC=C1C(=O)NN,6
D00348,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,3
D00349,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,2
D00350,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,6
D00352,C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O,0
D00353,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,6
D00354,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,9
D00355,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,0
D00356,CC(C)OC(=O)CCCC=CCC1C(CC(C1CCC(CCC2=CC=CC=C2)O)O)O,12
D00357,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],2
D00359,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,2
D00360,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,10
D00362,C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O.O.O,2
D00363,C1CCC(CC1)NC(=O)N(CCCl)N=O,7
D00364,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,11
D00365,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,9
D00366,C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCCN)C(=O)NCC(=O)N,5
D00367,C1CN2C(=N1)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)O,0
D00368,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,10
D00369,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,7
D00370,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,9
D00371,CN1C2=C(C(=O)N(C1=O)C)NC=N2,11
D00373,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,9
D00374,CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,9
D00375,CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2,9
D00376,CCCC(C)(COC(=O)N)COC(=O)N,9
D00377,C1=CC(=C(C=C1N)C(=O)O)O,0
D00379,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,0
D00381,CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2,3
D00382,CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C,2
D00383,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCCC3CC2C(=O)O,2
D00386,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N,2
D00387,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,9
D00388,C(C(Cl)(Cl)Cl)OP(=O)(O)[O-].[Na+],9
D00390,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F,9
D00391,C1C(C(OC1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O,12
D00392,CC1(C(=O)N(C(=O)O1)C)C,9
D00393,C1N2CN3CN1CN(C2)C3,6
D00394,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C,9
D00395,CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C,0
D00396,C(C(CO)(CO)N)O,1
D00397,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2,12
D00398,CC(C)C(C(=O)OCCOCN1C=NC2=C1N=C(NC2=O)N)N.Cl,6
D00399,CCCC(CCC)C(=O)O,9
D00400,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O,2
D00401,CN1C=CNC1=S,5
D00402,COC1=CC=CC=C1OCC(COC(=O)N)O,8
D00403,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,9
D00404,CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2,9
D00405,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N.CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N.O.O.O,2
D00408,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C,4
D00410,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2,13
D00411,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,11
D00412,C1CC(OC1CO)N2C=CC(=NC2=O)N,6
D00413,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],6
D00415,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,9
D00417,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,2
D00420,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,7
D00421,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCC3CC2C(=O)O,2
D00422,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,0
D00423,C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N,6
D00424,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=NC6(CCN(CC6)CC(C)C)N=C25)O)C,6
D00425,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,8
D00426,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,9
D00427,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,6
D00428,C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O,9
D00429,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,6
D00430,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,9
D00431,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,2
D00432,CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O,2
D00434,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,2
D00435,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,6
D00436,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,10
D00437,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,2
D00438,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,2
D00439,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],6
D00440,CNC(=C[N+](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C,0
D00442,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CO)C(C)O)O,5
D00443,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,2
D00444,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC5=C(C4)NN=C5)C,0
D00445,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,6
D00447,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,6
D00448,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,0
D00449,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4,8
D00451,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,9
D00452,CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O,8
D00454,CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,9
D00455,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
D00456,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,0
D00457,C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F,9
D00458,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42.C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42.C(=CC(=O)O)C(=O)O,9
D00459,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O.Cl,2
D00460,CC(C)NCC1CCC2=CC(=C(C=C2N1)[N+](=O)[O-])CO,10
D00461,CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl,2
D00462,CC12CCC3C(C1CCC2(C)O)CCC4C3(COC(=O)C4)C,0
D00463,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,8
D00464,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,9
D00465,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,4
D00466,CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].[Na+],6
D00467,C1CN(CCN1C(=O)CCBr)C(=O)CCBr,7
D00468,CC1C(C(CC(O1)OC2CC(OC(C2O)C)OC3=CC4=CC5=C(C(=O)C(C(C5)C(C(=O)C(C(C)O)O)OC)OC6CC(C(C(O6)C)O)OC7CC(C(C(O7)C)O)OC8CC(C(C(O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O,7
D00469,C[N+]1=CC=CC=C1C=NO.[Cl-],13
D00470,C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4,9
D00471,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,10
D00474,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,9
D00475,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,8
D00476,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,2
D00477,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N.Cl,2
D00478,CC(C)NC(=O)C1=CC=C(C=C1)CNNC.Cl,7
D00479,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl.C(=CC(=O)O)C(=O)O.C(=CC(=O)O)C(=O)O,9
D00481,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C.[Br-],0
D00482,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C.Cl,9
D00483,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O.Cl,2
D00484,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13.Cl,9
D00485,CC(C(C1=CC=CC=C1)O)NC.Cl,11
D00486,CN1CCCN=C1C=CC2=CC=CS2.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O,10
D00487,C[N+]1=CC=CC(=C1)OC(=O)N(C)C.[Br-],9
D00488,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,10
D00489,CC1=CC(=C(N1C2=CC=CC=C2)C)C=CC3=[N+](C4=C(C=C3)C=C(C=C4)N(C)C)C.CC1=CC(=C(N1C2=CC=CC=C2)C)C=CC3=[N+](C4=C(C=C3)C=C(C=C4)N(C)C)C.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)[O-])[O-])C(=O)O,10
D00490,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC(=CO)C(=O)C4)C,0
D00491,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,7
D00492,CC(=O)OC1CC2CCC3C(C2(CC1[N+]4(CCCCC4)C)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-].[Br-],8
D00493,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,9
D00495,CCC1(C(=O)N(C(=O)O1)C)C,9
D00496,CC(C)(C(C(=O)O)N)S,8
D00497,CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C.[K+],6
D00498,CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O,9
D00499,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,9
D00500,CCCC(C)C1(C(=O)NC(=NC1=O)[O-])CC.[Na+],9
D00501,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,2
D00502,CCCN1CC(CC2C1CC3=CNC4=CC=CC2=C34)CSC.CS(=O)(=O)O,9
D00503,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,9
D00504,C1=CC=C(C=C1)CC(=O)NC(=O)N,9
D00505,C1=CC=C(C=C1)CCNN.OS(=O)(=O)O,9
D00506,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,9
D00507,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2.Cl,2
D00508,CN1C(=O)CC(C1=O)C2=CC=CC=C2,9
D00510,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,8
D00512,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,9
D00513,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,2
D00514,CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C,9
D00515,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],2
D00516,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O[N+](=O)[O-],2
D00517,CC(C)CCON=O,13
D00518,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N,12
D00519,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,2
D00520,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Cl.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,11
D00521,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,11
D00522,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O,2
D00523,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,2
D00528,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,9
D00529,CC(C)(C1=CC=CC=C1CCC(C2=CC=CC(=C2)C=CC3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)[O-])O.[Na+],11
D00530,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,9
D00531,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,9
D00532,CCC1(CCC(=O)NC1=O)C2=CC=CC=C2,9
D00533,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,9
D00534,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,10
D00535,C=CC(CCC(=O)O)N,9
D00536,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,9
D00537,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,9
D00538,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,9
D00539,CCC1(CC(=O)NC1=O)C,9
D00542,C(C(F)(F)F)(Cl)Br,9
D00543,C(C(OC(F)F)(F)F)(F)Cl,9
D00544,COC(C(Cl)Cl)(F)F,9
D00545,C(C(F)(F)F)(OC(F)F)Cl,9
D00546,C(C(F)(F)F)(OC(F)F)F,9
D00547,C(OC(C(F)(F)F)C(F)(F)F)F,9
D00548,CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,9
D00549,CC(C)C1=C(C(=CC=C1)C(C)C)O,9
D00550,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,9
D00553,CCCNC(C)C(=O)NC1=CC=CC=C1C,9
D00555,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,9
D00556,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,9
D00557,CC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)C,9
D00559,CCCNC1CCC2=C(C1)SC(=N2)N.O.Cl.Cl,9
D00560,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,9
D00561,C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O,9
D00562,CCCC1=CC(=O)NC(=S)N1,5
D00563,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,9
D00564,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)[O-].[Na+],1
D00565,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,2
D00566,C1=CC=C(C(=C1)C(=O)[O-])O.[Na+],9
D00568,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3,8
D00569,CCOC1=CC=C(C=C1)NC(=O)C,9
D00570,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,8
D00571,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Ca+2],13
D00573,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6.CC(=O)O,7
D00574,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,7
D00578,CC(C1=NC=NC=C1F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O,6
D00579,C(=O)([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],6
D00581,C1=CC2=C(C(=C(C=C2I)I)O)N=C1,4
D00582,C(C(C1C(C(O[Sb](=O)(O1)O[Sb]2(=O)OC(C(C(O2)C(=O)O)O)C(CO)O)C(=O)O)O)O)O.O.O.O.O.O.O.O.O.O.[Na].[Na].[Na],10
D00583,C1CN1P(=S)(N2CC2)N3CC3,7
D00584,C1=C(C(=O)NC(=O)N1)F,7
D00585,CC#CC1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O,4
D00586,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,7
D00587,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,6
D00590,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,6
D00591,CCC1=NC=CC(=C1)C(=S)N,6
D00593,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,0
D00594,CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,0
D00595,CCCCN=C(N)N=C(N)N,0
D00596,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3.C(=CC(=O)O)C(=O)O,0
D00597,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C.Cl,2
D00600,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O.Cl,2
D00601,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.C(C(C(=O)O)O)(C(=O)O)O,2
D00602,CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O.CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O.OS(=O)(=O)O,2
D00606,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl.Cl,2
D00608,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC.CS(=O)(=O)O,2
D00609,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC.Cl,2
D00610,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC.O.O.Cl,4
D00611,CC1(C2CCC(C2)C1(C)NC)C.Cl,2
D00612,CC1(C2CCC1(C(=O)C2)CS(=O)(=O)[O-])C.C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5,2
D00613,CS(=O)(=O)O.C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O,2
D00614,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.O.O.[Na+].[Na+].[Fe+4],2
D00615,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN.C1=CC=C(C=C1)S(=O)(=O)O,2
D00616,CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC.Cl,2
D00617,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC.Cl,2
D00618,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,2
D00619,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC.Cl,2
D00620,CCOC(=O)C(CCC1=CC=CC=C1)NC2CCC3=CC=CC=C3N(C2=O)CC(=O)O.Cl,2
D00621,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O.C(=CC(=O)O)C(=O)O,2
D00622,CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2CC(CC2C(=O)[O-])C3CCCCC3.[Na+],2
D00623,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC(=C(C=C3CC2C(=O)O)OC)OC.Cl,2
D00624,CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O.CC(C)(C)N,2
D00625,C1C(C(C(C(N1CCO)CO)O)O)O,0
D00626,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6,2
D00627,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C,2
D00629,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,2
D00630,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O,2
D00631,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3.O.Cl,2
D00632,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O.Cl,2
D00633,C1=CC(=C(C=C1CCN)O)O.Cl,2
D00634,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O.CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O.C(=CC(=O)O)C(=O)O,2
D00635,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.C(CC(=O)O)C(=O)O,2
D00636,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,2
D00637,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C.OP(=O)(O)O,2
D00638,CC(=O)O.C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,2
D00639,CC1=C(C(=CC=C1)C)OCC(C)N.Cl,2
D00640,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O.Cl,2
D00642,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O.C(C(C(C(C(C(=O)O)O)O)O)O)O,2
D00643,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O.C(=O)C(C(C(C(C(=O)O)O)O)O)O,2
D00644,CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O.Cl,2
D00645,CC[N+](C)(C)CC1=CC=CC=C1Br.CC1=CC=C(C=C1)S(=O)(=O)[O-],2
D00646,CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,4
D00647,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C,2
D00648,CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.C(=CC(=O)O)C(=O)O,2
D00649,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N.O.O.Cl,2
